"","V1","V2","V3"
"1",-3.11956077212211,-4.18541887786842,-2.05370266637581
"2",-2.86688592370028,-3.89242059557711,-1.84135125182346
"3",-2.62375242444911,-3.6128948766628,-1.63460997223542
"4",-2.3901602743686,-3.34679707432375,-1.43352347441345
"5",-2.16610947345874,-3.09404877765829,-1.23817016925919
"6",-1.95160002171955,-2.85453506052255,-1.04866498291655
"7",-1.74663191915101,-2.62810340386088,-0.865160434441143
"8",-1.55120516575313,-2.41456460840376,-0.687845723102509
"9",-1.36531976152591,-2.21369579909547,-0.51694372395636
"10",-1.18897570646935,-2.02524536861477,-0.352706044323942
"11",-1.02217300058345,-1.84893946855181,-0.195406532615098
"12",-0.864911643868211,-1.68448948522627,-0.0453338025101481
"13",-0.717191636323627,-1.53159986596522,0.0972165933179605
"14",-0.579012977949703,-1.38997569574579,0.231949739846379
"15",-0.450375668746437,-1.25932954177534,0.358578204282465
"16",-0.331279708713831,-1.13938724753576,0.476827830108101
"17",-0.221725097851883,-1.02989252894341,0.586442333239645
"18",-0.121711836160594,-0.930610373366295,0.687186701045106
"19",-0.0312399236399644,-0.84132935075163,0.778849503471701
"20",0.0496906397100066,-0.761863011387924,0.861244290807937
"21",0.121079853889319,-0.692050572131927,0.934210279910565
"22",0.182927718897972,-0.631757091868863,0.997612529664807
"23",0.235234234735966,-0.580873317773405,1.05134178724534
"24",0.277999401403302,-0.539315355256198,1.0953141580628
"25",0.311223218899978,-0.50702428252204,1.129470720322
"26",0.334905687225996,-0.483965799188079,1.15377717364007
"27",0.349046806381354,-0.47012996916224,1.16822358192495
"28",0.353646576366054,-0.465531091273731,1.17282424400584
"29",0.348704997180095,-0.470207706381915,1.16761770074211
"30",0.334222068823477,-0.484222725803515,1.15266686345047
"31",0.3101977912962,-0.507663641721198,1.1280592243136
"32",0.276632164598265,-0.540642754819785,1.09390708401631
"33",0.23352518872967,-0.583297327353181,1.05034770481252
"34",0.180876863690417,-0.63578954174676,0.997543269127594
"35",0.118687189480504,-0.698306117660164,0.935680496621172
"36",0.0469561660999326,-0.771057417976769,0.864969750176634
"37",-0.0343162064512976,-0.85427586231893,0.785643449416334
"38",-0.125129928173187,-0.94821347312516,0.697953616778787
"39",-0.225484999065735,-1.05313841257554,0.602168414444071
"40",-0.335381419128941,-1.16933043586399,0.498567597606103
"41",-0.454819188362807,-1.29707529003893,0.387436913313311
"42",-0.583798306767332,-1.43665822214685,0.269061608612184
"43",-0.722318774342516,-1.58835690908675,0.143719360401716
