"","V1","V2","V3"
"1",-2.17639664344501,-2.93721950928895,-1.41557377760107
"2",-1.93347083449112,-2.66520405034418,-1.20173761863807
"3",-1.69938537022473,-2.40509289929945,-0.993677841150006
"4",-1.47414025064583,-2.15683830953708,-0.79144219175458
"5",-1.25773547575442,-1.92036270122427,-0.59510825028457
"6",-1.0501710455505,-1.69555690434799,-0.404785186753008
"7",-0.851446960034072,-1.48228009700286,-0.220613823065288
"8",-0.661563219205136,-1.28036163871967,-0.0427647996906073
"9",-0.480519823063692,-1.08960475990905,0.128565113781664
"10",-0.30831677160974,-0.909791820765169,0.29315827754569
"11",-0.144954064843279,-0.74069065432449,0.450782524637932
"12",0.00956829723569103,-0.58206140309793,0.601197997569312
"13",0.155250314627169,-0.433663262408199,0.744163891662538
"14",0.292091987331156,-0.295260640900629,0.879444615562941
"15",0.420093315347651,-0.166628403169319,1.00681503386462
"16",0.539254298676655,-0.0475560289574647,1.12606462631077
"17",0.649574937318167,0.0621493263366734,1.23700054829966
"18",0.751055231272188,0.162660773818673,1.3394496887257
"19",0.843695180538717,0.254130472797364,1.43325988828007
"20",0.927494785117755,0.336689060949838,1.51830050928567
"21",1.0024540450093,0.410445542992873,1.59446254702573
"22",1.06857296021336,0.475487467243518,1.66165845318319
"23",1.12585153072992,0.531881247932811,1.71982181352703
"24",1.17428975655899,0.579672522381203,1.76890699073678
"25",1.21388763770057,0.618886462433579,1.80888881296756
"26",1.24464517415466,0.649527987293779,1.83976236101554
"27",1.26656236592126,0.671581849981163,1.86154288186135
"28",1.27963921300036,0.685012592842383,1.87426583315834
"29",1.28387571539198,0.689764390111166,1.87798704067279
"30",1.2792718730961,0.685760818695212,1.87278292749699
"31",1.26582768611273,0.672904623168158,1.8587507490573
"32",1.24354315444187,0.651077567667087,1.83600874121665
"33",1.21241827808352,0.62014049522093,1.80469606094611
"34",1.17245305703768,0.579933741486161,1.76497237258919
"35",1.12364749130434,0.530278070332885,1.7170169122758
"36",1.06600158088351,0.470976306261064,1.66102685550596
"37",0.999515325775196,0.401815824417508,1.59721482713288
"38",0.924188725979387,0.322572013923136,1.52580543803564
"39",0.840021781496086,0.233012747896556,1.44703081509562
"40",0.747014492325294,0.132903774390719,1.36112521025987
"41",0.64516685846701,0.0220147977520128,1.26831891918201
"42",0.534478879921235,-0.0998741263428478,1.16883188618532
"43",0.414950556687968,-0.232966372969908,1.06286748634584
